trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-05-14 04:11:53,9241784466317000,fraud_Kuhn-Goldner,gas_transport,9.58,William,Johnson,F,5639 Johnson St,Philadelphia,PA,24077,27.551,-104.9353,1584064,Developer,1964-05-14,5b4aa297f8,1557787313,27.5096,-104.8382,0
2020-05-26 14:27:41,4705013590556304,"fraud_Haley, Jewess and Bechtelar",food_dining,10.92,John,Garcia,M,3414 Smith St,New York,NY,25163,45.237,-106.2376,8336817,Engineer,1946-05-27,53477d0bfd,1590483461,45.3242,-106.0385,0
2020-05-03 17:24:24,8582632126314291,fraud_Reinger Group,health_fitness,53.86,Barbara,Smith,F,8714 Jones St,Phoenix,AZ,65586,32.7551,-102.178,1680992,Accountant,1946-05-04,e017af8ee2,1588506864,29.9136,-102.9277,0
2020-11-06 03:20:13,1284978258130241,fraud_Glover-Hansen,food_dining,9.03,Barbara,Wilson,M,681 Smith St,New York,NY,76928,34.9865,-84.1037,8336817,Developer,1951-11-07,c1ab83b125,1604613013,34.8024,-84.166,0
2020-07-12 07:35:11,8045387099228193,fraud_Emard-Ullrich,grocery_pos,68.69,David,Brown,M,2884 Wilson St,San Diego,CA,65613,41.239,-113.3203,1423851,Artist,1943-07-13,538b38c663,1594519511,41.4022,-113.4211,0
2019-05-09 20:41:50,3970508468152847,fraud_Kuhn-Goldner,grocery_pos,24.1,Michael,Garcia,M,272 Smith St,Phoenix,AZ,76714,33.1093,-105.5463,1680992,Manager,1950-05-09,5e1c94a0ce,1557414710,33.2363,-105.6286,0
2020-09-06 22:36:46,3591098387676676,fraud_Bernhard Inc,entertainment,195.64,Patricia,Wilson,M,1495 Jones St,Dallas,TX,93294,29.1781,-94.699,1343573,Teacher,1970-09-07,2bc53fa303,1599412006,29.3429,-94.8103,0
2020-03-26 11:04:00,5963020647983621,fraud_Kuhn-Goldner,grocery_net,155.33,Barbara,Jones,M,5000 Smith St,Philadelphia,PA,58374,28.0975,-117.8383,1584064,Engineer,1973-03-27,e669e411b7,1585200840,25.531,-120.8104,0
2020-05-17 12:46:45,9504946460998040,"fraud_Stanton, Kihn and Kuhlman",kids_pets,28.76,David,Smith,F,3264 Wilson St,Austin,TX,71104,41.8388,-88.7848,978908,Developer,1978-05-18,8fe2ae9bb9,1589699805,41.755,-88.913,0
2020-09-12 00:12:41,5487258876865444,"fraud_Heller, Moore and Reinger",grocery_net,80.25,Patricia,Miller,M,7867 Williams St,San Jose,CA,97753,39.476,-88.8779,1021795,Manager,1978-09-13,e7bd20bb8f,1599849761,39.4573,-88.8213,0
2019-06-15 23:34:47,6622645133001373,fraud_Bauch-Goldner,personal_care,105.69,Robert,Rodriguez,M,2475 Miller St,Phoenix,AZ,68428,45.7334,-110.8429,1680992,Accountant,1975-06-15,23cc7cfa16,1560621887,45.9119,-110.7254,0
2020-07-26 10:29:16,5128686066310737,fraud_Emard-Ullrich,shopping_pos,7.1,Mary,Williams,M,8587 Miller St,Austin,TX,15686,43.0986,-77.0669,978908,Accountant,1980-07-26,1e6249edda,1595739556,43.1555,-77.226,0
2019-07-10 23:53:26,2439327385448480,fraud_Glover-Hansen,misc_pos,160.6,John,Brown,F,235 Garcia St,San Antonio,TX,61157,42.6955,-86.8176,1547253,Engineer,1957-07-10,7d555c8b0e,1562783006,42.5492,-86.9311,0
2019-01-07 16:12:29,1315490445798153,fraud_Kling-Simonis,gas_transport,1480.9,Jennifer,Rodriguez,M,4717 Miller St,Chicago,IL,61534,45.9033,-101.7534,2693012,Artist,1984-01-08,6f5f21116c,1546857749,45.8779,-101.8614,0
2019-03-07 02:09:11,8823702376004128,fraud_Adams-Frazier,grocery_net,22.95,Elizabeth,Davis,F,3638 Wilson St,Dallas,TX,21721,37.7204,-107.1642,1343573,Artist,1984-03-07,dc54d5ac68,1551904751,37.6365,-107.3506,0
2020-05-07 08:47:06,1326215951902502,fraud_Kuhn-Goldner,misc_net,80.33,William,Johnson,M,660 Miller St,San Jose,CA,16434,41.9047,-72.2731,1021795,Doctor,1948-05-07,83967fd806,1588821426,41.7844,-72.3301,0
2019-05-20 11:20:03,9108120054959153,"fraud_Heller, Moore and Reinger",shopping_net,4.87,Michael,Johnson,M,3182 Wilson St,Dallas,TX,29643,26.7473,-78.515,1343573,Salesperson,1965-05-20,4349e28c00,1558331403,26.8181,-78.568,0
2020-07-05 18:57:47,8535361161723421,fraud_Kling-Simonis,gas_transport,20.04,Robert,Williams,F,1774 Miller St,Philadelphia,PA,37788,30.2043,-117.8686,1584064,Artist,1987-07-06,be17a4d98d,1593955667,30.1109,-117.9646,0
2019-05-09 07:56:30,2308806315829571,fraud_Bernhard Inc,travel,66.05,David,Davis,F,2848 Miller St,San Diego,CA,53729,45.1043,-70.423,1423851,Accountant,1939-05-09,8535052d90,1557368790,44.9577,-70.4855,0
2020-04-08 03:08:59,2771570844994400,fraud_Ledner-Goodwin,gas_transport,15.6,Patricia,Jones,F,3541 Jones St,San Antonio,TX,25740,29.8278,-91.6544,1547253,Engineer,1994-04-09,7099cd80ca,1586295539,29.9302,-91.5919,0
2019-08-24 04:40:51,1304457768904991,fraud_Emard-Ullrich,grocery_net,30.45,William,Brown,M,7626 Miller St,Dallas,TX,44190,30.7098,-73.5591,1343573,Engineer,1951-08-24,8f5b02a894,1566601851,30.5345,-73.5769,0
2020-11-02 16:01:52,4334943472118653,fraud_Glover-Hansen,misc_net,50.32,Elizabeth,Rodriguez,F,7003 Williams St,Austin,TX,83275,33.3524,-115.3459,978908,Doctor,1940-11-02,52f723b5a5,1604313112,33.2146,-115.254,0
2020-10-11 05:19:31,9983106551334237,fraud_Adams-Frazier,shopping_pos,28.61,Jennifer,Smith,F,7855 Brown St,San Antonio,TX,91631,28.1924,-111.7628,1547253,Artist,1971-10-12,a22ffca4e9,1602373771,28.0352,-111.7397,0
2019-02-26 05:16:07,4802519436717915,fraud_Cruickshank-Mills,travel,108.86,John,Rodriguez,M,6629 Rodriguez St,Austin,TX,72025,39.1244,-84.1199,978908,Teacher,1998-02-26,9f2b22ffa5,1551138367,39.0094,-83.9262,0
2020-02-05 07:03:57,8360472864714850,"fraud_Rempel, Gohan and Kertzmann",shopping_pos,16.39,Jennifer,Miller,F,8636 Garcia St,Austin,TX,12125,42.6687,-102.9844,978908,Artist,1960-02-05,b965415ec8,1580866437,42.5259,-103.1578,0
2019-03-22 11:53:47,7090912084964427,fraud_Kunde-Reinger,gas_transport,167.29,Michael,Smith,M,1599 Johnson St,Phoenix,AZ,11792,37.1907,-93.7002,1680992,Engineer,1936-03-22,6b59647a92,1553235827,37.3705,-93.8475,0
2019-03-21 23:04:21,1445610764976789,"fraud_Rempel, Gohan and Kertzmann",misc_pos,19.96,Patricia,Garcia,M,7573 Jones St,Dallas,TX,53275,41.4265,-97.5023,1343573,Artist,1953-03-21,5afdf42591,1553189661,41.5284,-97.5639,0
2020-01-14 21:32:55,7382470387872202,"fraud_Haley, Jewess and Bechtelar",shopping_net,26.64,William,Rodriguez,F,190 Johnson St,San Diego,CA,76017,32.3032,-87.6278,1423851,Artist,1981-01-14,3e7d27b8d8,1579017775,32.135,-87.6622,0
2020-07-09 04:09:41,8978593083167021,fraud_Kozey-McGlynn,shopping_net,59.26,William,Garcia,F,5268 Miller St,Chicago,IL,17901,41.0244,-76.4671,2693012,Accountant,1942-07-10,9e8e24c4a6,1594247981,41.0906,-76.3358,0
2019-09-17 08:02:47,9492787575492159,fraud_Glover-Hansen,grocery_pos,11.3,Mary,Brown,M,4489 Davis St,San Antonio,TX,30489,36.5473,-117.5001,1547253,Salesperson,1965-09-17,4afea1442b,1568687567,36.397,-117.6484,0
2019-04-13 00:25:02,7702402679569213,fraud_Kling-Simonis,food_dining,36.18,William,Garcia,M,5110 Jones St,Phoenix,AZ,54187,33.1911,-101.7157,1680992,Nurse,1969-04-13,8490a2c4b2,1555095302,33.2333,-101.6886,0
2020-05-07 21:43:30,2217205536662640,fraud_Kunde-Reinger,misc_net,3.58,Barbara,Johnson,M,3120 Johnson St,Houston,TX,36192,41.8633,-81.793,2320268,Artist,1941-05-08,be4675e6f9,1588868010,42.0594,-81.6194,0
2020-11-28 03:07:32,3879392728123657,fraud_Adams-Frazier,personal_care,135.6,Barbara,Brown,M,5145 Rodriguez St,San Jose,CA,57155,41.5827,-96.1141,1021795,Doctor,1982-11-29,4c0ee0f54c,1606513052,41.6267,-95.9742,0
2019-02-09 14:10:37,4083557754044417,fraud_Adams-Frazier,shopping_net,75.14,Jennifer,Smith,M,8417 Johnson St,Phoenix,AZ,18412,46.9243,-74.869,1680992,Engineer,1989-02-09,c63b91fb0e,1549701637,46.961,-74.7162,0
2019-06-27 13:10:43,8323389040182927,fraud_Kozey-McGlynn,grocery_net,952.54,Mary,Rodriguez,M,1985 Garcia St,Phoenix,AZ,14941,26.508,-115.9771,1680992,Writer,1993-06-27,751539cd0b,1561621243,28.3899,-112.5313,1
2019-09-13 13:46:23,1208542477824280,fraud_Bernhard Inc,kids_pets,56.8,Barbara,Smith,F,832 Garcia St,New York,NY,21746,30.2087,-88.1192,8336817,Salesperson,1965-09-13,897912c62b,1568362583,30.1213,-88.2633,0
2019-08-04 15:33:11,1402242878693687,fraud_Bauch-Goldner,shopping_net,36.84,Patricia,Smith,F,4099 Smith St,Chicago,IL,80764,30.6738,-107.9295,2693012,Manager,1993-08-04,9dff05421a,1564912991,33.307,-111.2443,0
2019-12-18 20:02:05,5099113206331751,fraud_Bernhard Inc,grocery_net,120.13,Jennifer,Garcia,M,6493 Rodriguez St,San Diego,CA,90718,25.1257,-85.7984,1423851,Doctor,1951-12-18,813fef3f44,1576679525,24.9779,-85.7571,0
2019-04-11 23:56:03,6004391694334614,"fraud_Haley, Jewess and Bechtelar",misc_net,44.6,Robert,Johnson,F,1677 Rodriguez St,Jacksonville,FL,87187,39.1274,-73.4768,911507,Nurse,1939-04-11,37e6defa55,1555007163,39.2298,-73.6572,0
2020-08-03 01:02:22,4801866446325451,fraud_Kunde-Reinger,grocery_pos,6.31,Patricia,Wilson,M,6883 Davis St,Philadelphia,PA,11325,26.4851,-90.3586,1584064,Manager,1956-08-03,d5eb0887df,1596396742,26.3201,-90.3261,0
2019-02-17 23:01:38,4846635806428887,fraud_Nader-Gaylord,travel,26.7,Patricia,Miller,F,6038 Rodriguez St,Austin,TX,30798,28.5979,-115.4224,978908,Writer,1964-02-18,5f45604509,1550424698,28.6982,-115.6167,0
2019-01-29 15:48:17,5809273638299136,fraud_Reinger Group,misc_pos,18.34,William,Rodriguez,F,8395 Wilson St,Jacksonville,FL,81060,35.5296,-108.0866,911507,Doctor,1968-01-30,82c515eb90,1548757097,35.6368,-108.2205,0
2019-07-23 10:51:09,3512976324982808,fraud_Ledner-Goodwin,grocery_pos,15.56,Jennifer,Garcia,M,5645 Johnson St,San Diego,CA,99183,41.1211,-84.7669,1423851,Nurse,1956-07-23,a35d2c36ad,1563859269,37.7886,-88.0409,0
2019-01-01 18:01:05,9911385486493482,"fraud_Rempel, Gohan and Kertzmann",grocery_pos,5.46,John,Miller,M,5237 Wilson St,San Jose,CA,40124,39.8052,-94.8127,1021795,Nurse,1955-01-01,56d95c97c6,1546345865,39.9105,-94.6328,0
2020-01-27 00:10:13,9851585112841217,fraud_Cruickshank-Mills,misc_pos,171.28,Mary,Wilson,M,4035 Smith St,Jacksonville,FL,87947,33.4515,-76.0887,911507,Developer,1981-01-27,cfde997137,1580064013,33.325,-76.1915,0
2019-07-28 08:26:02,8575915921495561,fraud_Cruickshank-Mills,food_dining,49.6,Mary,Williams,M,6567 Smith St,New York,NY,57192,27.3799,-79.3569,8336817,Nurse,1962-07-28,976407ad26,1564282562,27.181,-79.4757,0
2019-02-09 22:43:20,7324409589418834,fraud_Ledner-Goodwin,misc_pos,16.71,William,Wilson,M,9116 Miller St,Dallas,TX,49234,46.7175,-87.07,1343573,Salesperson,1989-02-09,d2c5000c63,1549732400,46.7408,-87.2358,0
2020-11-17 05:12:20,6045604731071191,fraud_Ledner-Goodwin,shopping_pos,169.57,Robert,Johnson,F,3606 Wilson St,San Antonio,TX,78156,30.3681,-113.1708,1547253,Salesperson,1980-11-17,38e238e4c8,1605570140,30.398,-113.3092,0
2020-04-04 22:59:49,6669517020687605,fraud_Bauch-Goldner,shopping_pos,16.25,William,Garcia,M,6061 Brown St,New York,NY,79252,30.5071,-117.6457,8336817,Developer,1981-04-05,32fd9646ae,1586021389,30.6406,-117.725,0
2019-06-03 05:53:35,4945853914813143,fraud_Kling-Simonis,shopping_net,68.49,Jennifer,Garcia,M,4028 Williams St,Chicago,IL,63330,35.7409,-84.7725,2693012,Nurse,1945-06-03,c77ea457db,1559521415,35.9053,-84.9438,0
2019-06-30 03:12:57,9010881548868450,fraud_Kuhn-Goldner,misc_net,5.54,David,Wilson,F,6695 Johnson St,San Antonio,TX,61201,31.4656,-103.6505,1547253,Developer,1979-06-30,4871f9841c,1561844577,31.3647,-103.5724,0
2019-05-30 10:34:27,7526170247575797,"fraud_Haley, Jewess and Bechtelar",shopping_net,56.17,John,Williams,F,5045 Wilson St,Los Angeles,CA,57346,32.345,-96.3275,3979576,Writer,1952-05-30,904cfe61fa,1559192667,29.546,-94.931,0
2019-02-09 11:33:02,4092948053128214,fraud_Kuhn-Goldner,shopping_net,10.47,Patricia,Johnson,F,9479 Jones St,San Diego,CA,98975,37.5714,-82.3526,1423851,Nurse,1995-02-09,bc7b517e8b,1549692182,38.1222,-85.834,0
2019-04-08 23:32:59,2252977011139952,fraud_Reinger Group,health_fitness,12.95,Barbara,Williams,F,7701 Davis St,Houston,TX,17445,42.3235,-115.319,2320268,Artist,1996-04-08,82cfad6384,1554746579,42.4603,-115.1335,0
2020-01-13 17:21:11,3244099911390387,fraud_Glover-Hansen,home,12.45,Mary,Garcia,F,4470 Williams St,Houston,TX,35279,31.3641,-117.6076,2320268,Salesperson,1952-01-13,780a56aef5,1578916271,31.2668,-117.7596,0
2020-02-03 07:34:07,4018834037356770,fraud_Cruickshank-Mills,grocery_net,35.71,William,Wilson,M,3546 Smith St,San Diego,CA,52127,43.4949,-118.9992,1423851,Manager,1964-02-03,411ff88b64,1580695447,43.5579,-118.8332,0
2020-02-26 19:05:19,7058685228881214,"fraud_Heller, Moore and Reinger",gas_transport,93.23,Robert,Brown,M,3486 Brown St,New York,NY,83956,39.9315,-96.9587,8336817,Artist,1973-02-26,9e30b7429f,1582724119,39.917,-97.1059,0
2020-08-07 00:32:32,6920184242221352,fraud_Glover-Hansen,kids_pets,60.4,John,Rodriguez,M,654 Johnson St,San Antonio,TX,74160,32.1766,-114.7229,1547253,Developer,2001-08-08,754b2107d9,1596740552,32.1518,-114.8428,0
2019-08-21 00:52:53,5923279855709286,fraud_Kunde-Reinger,grocery_net,14.66,Jennifer,Jones,M,8063 Garcia St,Austin,TX,57032,45.5333,-75.4269,978908,Manager,1966-08-21,cd2461e6b0,1566328973,45.7261,-75.3334,0
2019-04-15 21:30:02,7933426534113229,fraud_Emard-Ullrich,home,13.77,John,Jones,F,2638 Smith St,Chicago,IL,47848,38.9577,-94.0566,2693012,Salesperson,1941-04-15,7c0cbc4d92,1555344002,38.7893,-93.9348,0
2020-12-30 23:36:51,9424053884102407,fraud_Reinger Group,grocery_net,50.03,John,Miller,M,2214 Rodriguez St,Chicago,IL,66279,29.5738,-70.24,2693012,Salesperson,2002-12-31,d1328d4827,1609351611,29.7689,-70.3701,0
2020-10-05 12:37:42,1216741537394528,"fraud_Rempel, Gohan and Kertzmann",kids_pets,21.26,William,Garcia,M,4145 Garcia St,New York,NY,59067,25.461,-92.7273,8336817,Accountant,1963-10-06,be009858ae,1601881662,25.5116,-92.6449,0
2019-09-02 03:22:48,8601304260606806,fraud_Kling-Simonis,travel,75.37,Mary,Rodriguez,F,9019 Jones St,Philadelphia,PA,92052,44.2091,-117.0687,1584064,Artist,2000-09-02,8e82a19ab0,1567374768,44.1458,-116.9154,0
2020-04-13 15:15:36,5219442218475817,fraud_Bernhard Inc,grocery_pos,37.56,Jennifer,Wilson,F,1041 Miller St,Dallas,TX,91192,46.6454,-95.4753,1343573,Developer,1986-04-14,3a3ffd869b,1586771136,46.5904,-95.5221,0
2020-07-01 21:38:50,5297727715508186,fraud_Kuhn-Goldner,misc_pos,15.67,Mary,Wilson,M,9163 Williams St,Phoenix,AZ,78211,42.0815,-100.2038,1680992,Artist,2000-07-01,76bf853b44,1593619730,42.2278,-100.0562,0
2020-12-13 22:31:54,2760762024338124,fraud_Glover-Hansen,travel,11.41,David,Williams,F,1138 Rodriguez St,Phoenix,AZ,66350,37.7834,-110.381,1680992,Manager,1985-12-14,abc890f899,1607878914,37.8073,-110.3406,0
2019-10-17 20:59:38,7470277324852327,fraud_Kuhn-Goldner,entertainment,162.52,David,Johnson,F,138 Davis St,Philadelphia,PA,29054,37.1611,-78.6855,1584064,Writer,1937-10-17,ca08733610,1571326178,37.2381,-78.6218,0
2020-03-05 21:16:48,3715780762273756,"fraud_Rempel, Gohan and Kertzmann",grocery_net,1190.64,Jennifer,Smith,F,832 Garcia St,Philadelphia,PA,62047,47.4138,-82.9187,1584064,Writer,1983-03-06,a2da80d245,1583423208,47.5745,-82.7655,1
2020-09-07 12:04:54,8448225545677741,fraud_Kunde-Reinger,home,47.13,William,Williams,F,7260 Rodriguez St,Los Angeles,CA,44326,30.0616,-111.8728,3979576,Teacher,1975-09-08,e71cb1e837,1599460494,30.0952,-111.9996,0
2020-08-23 08:36:44,2083820493412742,fraud_Kozey-McGlynn,food_dining,76.92,Mary,Jones,F,7593 Smith St,Chicago,IL,20292,38.183,-77.2219,2693012,Nurse,1993-08-24,ad350aaff1,1598152004,38.0621,-77.2066,0
2020-06-10 13:09:37,4762167436315691,fraud_Bernhard Inc,home,15.23,Michael,Rodriguez,M,6703 Davis St,San Antonio,TX,42016,33.6621,-82.5127,1547253,Teacher,1960-06-10,6a909b559a,1591774777,33.4876,-82.3339,0
2019-01-14 08:16:22,3047550850568546,fraud_Ledner-Goodwin,travel,172.29,Patricia,Davis,F,5698 Brown St,Houston,TX,66008,39.6587,-99.5289,2320268,Developer,1969-01-14,a2d73d8f2e,1547433982,39.852,-99.4912,0
2019-06-19 20:21:07,7835265221805652,"fraud_Haley, Jewess and Bechtelar",gas_transport,18.47,Jennifer,Smith,F,7861 Jones St,San Diego,CA,89593,38.3346,-97.3923,1423851,Artist,1970-06-19,cb76dbb38b,1560955867,38.4225,-97.3767,0
2019-08-29 04:29:00,2893518431860927,"fraud_Heller, Moore and Reinger",grocery_pos,9.63,John,Miller,F,3860 Smith St,Los Angeles,CA,43327,46.6151,-93.6756,3979576,Accountant,1994-08-29,506035b01b,1567033140,46.5656,-93.7776,0
2019-11-24 01:41:04,6251713114703279,fraud_Kunde-Reinger,travel,16.21,Barbara,Rodriguez,F,7585 Rodriguez St,Dallas,TX,50793,40.0609,-107.5519,1343573,Teacher,1941-11-24,7ac2b1d9ef,1574539864,40.0219,-107.4558,0
2019-10-13 10:40:10,7077618641092312,fraud_Ledner-Goodwin,personal_care,159.17,David,Miller,M,8216 Miller St,Dallas,TX,30522,31.6821,-84.945,1343573,Accountant,1998-10-13,57dca7e2ee,1570943410,31.5524,-85.1126,0
2019-06-10 16:01:45,4066839065294754,fraud_Reinger Group,misc_pos,62.84,Jennifer,Garcia,F,9786 Garcia St,San Antonio,TX,50929,25.858,-105.2886,1547253,Artist,1986-06-10,24b0207317,1560162705,25.875,-105.4018,0
2019-10-06 02:20:03,3190158322480927,"fraud_Haley, Jewess and Bechtelar",home,12.73,Robert,Smith,M,2847 Davis St,Austin,TX,62536,39.1173,-82.7896,978908,Manager,1945-10-06,e3d09dbb63,1570308603,39.0989,-82.9714,0
2020-07-08 19:47:26,7344089371880706,fraud_Ledner-Goodwin,health_fitness,71.08,Michael,Jones,F,163 Miller St,Los Angeles,CA,27758,31.7309,-113.6092,3979576,Doctor,1971-07-09,bba08b8a96,1594217846,31.8415,-113.692,0
2019-04-06 17:13:46,6195856248369825,fraud_Kuhn-Goldner,home,6.69,Michael,Brown,M,1978 Wilson St,San Jose,CA,51066,34.5204,-91.163,1021795,Developer,1981-04-06,46f4c2b681,1554551026,34.6158,-91.2494,0
2020-12-24 13:30:32,2524020736375935,fraud_Bernhard Inc,gas_transport,159.11,Jennifer,Garcia,F,630 Miller St,Chicago,IL,81471,36.3942,-86.5716,2693012,Developer,1974-12-25,776bd2659f,1608796832,36.295,-86.4558,0
2020-05-13 05:32:15,3244342185789444,fraud_Kunde-Reinger,home,37.54,William,Brown,M,7832 Smith St,New York,NY,94966,44.2723,-75.1453,8336817,Accountant,2000-05-13,84b8e706b7,1589328135,44.436,-75.2579,0
2020-08-10 04:07:17,1572946840092471,fraud_Kling-Simonis,home,177.95,Barbara,Garcia,F,9398 Smith St,Houston,TX,35884,36.3443,-115.323,2320268,Writer,1959-08-11,ceb09b136f,1597012637,36.4444,-115.2317,0
2019-06-10 08:18:35,6585468030827395,"fraud_Rempel, Gohan and Kertzmann",misc_net,13.95,Elizabeth,Johnson,F,9394 Rodriguez St,Houston,TX,54958,37.6641,-92.3438,2320268,Nurse,1972-06-10,52dd2bc2ff,1560134915,37.5757,-92.2075,0
2020-07-24 04:56:32,5793625738073111,fraud_Emard-Ullrich,shopping_net,4.67,Elizabeth,Rodriguez,F,1870 Brown St,Los Angeles,CA,41284,34.9656,-80.1882,3979576,Salesperson,1955-07-25,bd819cc1e3,1595546792,34.8246,-80.1325,0
2020-10-14 05:47:23,5436169281146816,fraud_Kunde-Reinger,personal_care,35.24,William,Davis,F,6354 Smith St,Phoenix,AZ,38153,37.0033,-110.8205,1680992,Salesperson,1960-10-14,48c68fcab7,1602634643,36.813,-110.7473,0
2020-04-26 19:23:33,8785126130853847,fraud_Cruickshank-Mills,kids_pets,5.54,David,Wilson,F,1728 Rodriguez St,San Jose,CA,11778,25.144,-89.2129,1021795,Salesperson,1970-04-27,b9b2ba2d33,1587909213,24.9877,-89.3078,0
2020-01-10 20:48:20,3635796872382133,fraud_Nader-Gaylord,shopping_pos,81.47,Michael,Davis,F,420 Garcia St,Phoenix,AZ,26661,44.4524,-72.0814,1680992,Teacher,1944-01-10,7e21b443e9,1578669500,44.4312,-72.1057,0
2020-03-09 16:57:41,8843530891372924,fraud_Reinger Group,shopping_pos,118.75,Mary,Smith,F,1367 Miller St,Dallas,TX,70348,40.6162,-79.6779,1343573,Engineer,1937-03-10,604d83de46,1583753261,40.8152,-79.5806,0
2020-10-20 09:36:55,8159133616751373,fraud_Adams-Frazier,gas_transport,45.48,Michael,Rodriguez,F,3113 Wilson St,Phoenix,AZ,18135,41.8337,-87.0994,1680992,Engineer,1994-10-21,898fa09131,1603166815,41.7827,-87.2922,0
2019-12-07 16:14:44,9518743415650105,"fraud_Stanton, Kihn and Kuhlman",grocery_pos,14.57,Michael,Wilson,F,6582 Jones St,Phoenix,AZ,59645,41.7639,-90.229,1680992,Writer,1953-12-07,aed1046787,1575715484,41.6035,-90.0927,0
2020-03-28 14:48:47,8924429772634574,fraud_Bauch-Goldner,gas_transport,19.33,Michael,Jones,F,3437 Jones St,Los Angeles,CA,16100,28.1551,-111.9942,3979576,Doctor,1944-03-28,d9c690e322,1585387127,28.0391,-111.924,0
2019-02-23 23:38:51,2192767656066048,fraud_Kling-Simonis,misc_net,21.79,Patricia,Smith,M,4160 Johnson St,Dallas,TX,19901,27.6693,-107.8791,1343573,Manager,1977-02-23,5c9ee55e1b,1550945331,27.5722,-107.9514,0
2019-01-08 03:51:40,3853503789820075,fraud_Nader-Gaylord,health_fitness,49.38,Jennifer,Jones,F,2927 Garcia St,San Jose,CA,93876,42.1603,-78.0219,1021795,Accountant,1970-01-08,251a8102b4,1546899700,42.3256,-77.908,0
2019-10-25 14:06:36,1254777375888165,fraud_Kuhn-Goldner,entertainment,73.35,William,Garcia,F,4297 Rodriguez St,Chicago,IL,12225,25.7736,-110.6515,2693012,Developer,1959-10-25,47e627baad,1571992596,25.9654,-110.5921,0
2019-04-21 23:10:32,4082713252965152,fraud_Kozey-McGlynn,home,11.98,Jennifer,Wilson,F,843 Smith St,Philadelphia,PA,99407,44.8385,-92.8532,1584064,Developer,1951-04-21,86e3a05ece,1555868432,44.7569,-92.8785,0
2019-08-30 13:05:57,5062865389661032,"fraud_Haley, Jewess and Bechtelar",shopping_pos,17.24,Michael,Johnson,F,4896 Wilson St,Phoenix,AZ,41131,30.2956,-91.5402,1680992,Salesperson,1950-08-30,49ca42bb1f,1567150557,30.2015,-91.3506,0
2019-12-31 02:16:00,7817825219528188,fraud_Ledner-Goodwin,entertainment,19.86,Mary,Rodriguez,M,958 Jones St,Jacksonville,FL,56615,41.4634,-79.7783,911507,Developer,1941-12-31,4e230e3636,1577738760,38.1969,-77.3753,0
2019-12-20 06:59:07,4124140328285927,fraud_Reinger Group,entertainment,40.31,John,Johnson,F,6981 Davis St,Dallas,TX,35336,43.5876,-108.0039,1343573,Nurse,1967-12-20,b43f5f5f92,1576805347,43.613,-108.0852,0
2019-02-02 10:20:52,1801137264993590,fraud_Ledner-Goodwin,shopping_pos,53.56,Robert,Davis,M,2966 Rodriguez St,Houston,TX,57699,42.2404,-92.3063,2320268,Engineer,1962-02-02,309cb5c18d,1549083052,40.1728,-95.4325,0
2020-05-21 22:53:20,9593632218255475,fraud_Emard-Ullrich,grocery_pos,74.39,John,Jones,F,7514 Miller St,San Jose,CA,92816,35.3165,-107.545,1021795,Engineer,1975-05-22,3a34f82ab7,1590081800,35.487,-107.6236,0
2020-01-28 00:24:16,7781695415019982,fraud_Kunde-Reinger,misc_net,1121.87,Patricia,Johnson,F,9199 Williams St,Philadelphia,PA,31066,42.5589,-104.7847,1584064,Engineer,1981-01-28,7a64cd984f,1580151256,41.7862,-103.1647,1
2019-12-03 11:58:20,3469195664899892,fraud_Bauch-Goldner,entertainment,44.73,Barbara,Wilson,M,7222 Rodriguez St,San Diego,CA,26659,35.5722,-81.5832,1423851,Accountant,1972-12-03,c6b34486da,1575354500,35.7201,-81.4993,0
2019-04-12 02:33:41,8590032215065689,fraud_Adams-Frazier,grocery_pos,3.81,John,Smith,F,7685 Williams St,Austin,TX,73954,46.1154,-76.0489,978908,Artist,1989-04-12,2a9f820e23,1555016621,46.2083,-76.1144,0
2020-02-13 22:06:44,5212005171456494,"fraud_Stanton, Kihn and Kuhlman",personal_care,10.09,William,Davis,F,6727 Garcia St,San Antonio,TX,76675,42.2777,-118.3067,1547253,Doctor,1950-02-13,d8ab76c13a,1581611804,42.4466,-118.3448,0
2020-07-30 11:26:16,9814695841068459,fraud_Ledner-Goodwin,entertainment,36.2,Michael,Davis,F,7974 Williams St,Houston,TX,89998,36.255,-72.7215,2320268,Manager,1960-07-30,a4b2275ee1,1596088576,36.0738,-72.6592,0
2020-05-25 14:15:17,4046265707307368,fraud_Kunde-Reinger,home,20.0,Elizabeth,Smith,F,7914 Jones St,Houston,TX,18840,43.2191,-91.0488,2320268,Writer,1993-05-26,83f7715953,1590396317,43.0903,-90.9671,0
2020-07-08 16:36:13,5616885390037657,fraud_Bernhard Inc,kids_pets,15.61,Elizabeth,Brown,F,840 Johnson St,San Diego,CA,60875,30.8123,-96.8419,1423851,Manager,1947-07-09,de8734c96a,1594206373,31.9536,-94.6907,0
2020-10-17 23:07:23,9276452756161627,fraud_Kunde-Reinger,shopping_net,6.77,David,Garcia,M,313 Davis St,Chicago,IL,45667,34.5592,-93.8415,2693012,Manager,1966-10-18,1ed0faddce,1602956243,34.6782,-93.642,0
